timestamp,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,control_steer
18156081.8,4.861156464,0.128747463,-1.14E-05,-0.030272121,-0.000847623,-0.283400685,-0.002836616
18156081.86,4.861323357,0.121872447,0.000126131,-0.048753846,-0.001324934,-0.405142367,-0.004040348
18156081.94,4.861299515,0.12311735,0.000990512,0.024504161,0.000624045,-0.307491809,-0.002717439
18156082.01,4.861345291,0.121437445,-0.000220243,0.018772006,0.000486149,-0.284035414,-0.002717753
18156082.24,4.861686707,0.106064439,0.000539327,-0.096747473,-0.00235611,-0.558191657,-0.00576275
18156083.04,4.861657143,0.108318232,0.000374606,0.02276518,0.000483885,-0.421835154,-0.003663893
18156083.13,4.861729145,0.105586946,-0.001097248,0.019495869,0.000447263,-0.381806105,-0.003664312
18156083.18,4.861879349,0.098081157,0.000237532,-0.031930134,-0.000713752,-0.504316211,-0.005021678
18156083.34,4.861940384,0.09550333,-0.000128611,0.016603064,0.000360846,-0.425044864,-0.004075677
18156083.51,4.861996174,0.092532746,0.000346253,0.00790154,0.000189569,-0.427378297,-0.004146897
18156083.64,4.86204052,0.090054207,-0.000304,0.014250954,0.000313728,-0.397232264,-0.00382263
18156083.68,4.862112999,0.085888162,5.74E-06,-0.002123599,-3.67E-05,-0.420131534,-0.004093816
18156083.78,4.862136364,0.08465901,0.001403192,0.005264231,8.92E-05,-0.409340948,-0.003917605
18156083.94,4.862220764,0.0799063,0.000831502,0.007339051,0.000112279,-0.382271528,-0.003683295
18156084.11,4.862316608,0.073865309,-0.000774276,-0.004818806,-4.97E-05,-0.385330558,-0.003755141
18156084.21,4.86235714,0.071515225,0.001253094,-0.003576664,-6.78E-05,-0.387060225,-0.00375557
18156084.28,4.862398148,0.068213582,-0.000970793,-0.002105154,-4.47E-06,-0.387446195,-0.003755998
18156084.35,4.862437725,0.065934584,0.001790239,-0.001461012,-6.18E-05,-0.387508601,-0.003756427
18156084.41,4.862471581,0.063550211,0.000149476,-0.000934517,-6.94E-06,-0.387559146,-0.003756856
18156084.48,4.862495899,0.061536793,-0.00069702,-0.00061273,-1.52E-05,-0.387602657,-0.003757284
18156084.52,4.862521172,0.059467897,-0.000710519,-0.000409199,-3.25E-06,-0.387648165,-0.003757713
18156084.65,4.862539768,0.058016729,0.000662506,-0.000336432,-3.48E-05,-0.387684405,-0.003758141
18156084.76,4.862589836,0.05316823,0.000657846,-9.49E-05,-2.62E-05,-0.387777448,-0.003758999
18156085.85,4.862612724,0.051028751,-2.77E-05,-9.49E-05,-1.50E-07,-0.387826174,-0.003759427
18156085.92,4.862643719,0.047735982,-0.000107366,-2.21E-05,4.69E-06,-0.387878031,-0.003759856
18156086.07,4.862514973,0.057401389,0.000139598,0.195947334,0.002338624,0.001637009,0.001234924
18156086.12,4.862569809,0.052852754,-0.00033797,0.023894496,0.000249257,-0.103075847,-0.001126652
18156086.26,4.862605095,0.050324429,0.000192968,-0.005779467,-0.000106408,-0.159034833,-0.001502884
18156086.33,4.8626194,0.049201153,-0.001784867,-0.008395641,-0.00011668,-0.159743741,-0.001548502
18156086.41,4.86263752,0.048331756,-0.000553288,-0.007742299,-0.000143058,-0.15914546,-0.001540291
18156086.52,4.862650871,0.04783624,0.000457939,-0.000202793,-4.29E-05,-0.142771751,-0.001356177
18156086.66,4.862660885,0.046980061,-0.000167819,0.000242857,-4.91E-06,-0.132416308,-0.001273143
18156086.76,4.862680912,0.045902364,0.005289333,-7.93E-05,-7.77E-05,-0.121342748,-0.001176963
18156086.91,4.862690449,0.044633474,-0.000959602,-0.00585437,1.66E-05,-0.121140122,-0.001214984
18156087,4.862699986,0.043659557,0.000105776,-0.004369303,-3.71E-05,-0.124913722,-0.001215129
18156087.79,4.862709045,0.041863874,-0.000649457,-0.0017246,6.63E-06,-0.125457078,-0.00121542
18156087.83,4.862712383,0.040789098,-0.000726369,-0.000896259,8.91E-06,-0.125482932,-0.001215566
18156087.89,4.862722874,0.040388841,0.004167069,-0.000776667,-7.04E-05,-0.125491783,-0.001215711
18156087.93,4.862668991,0.045349345,-0.000808119,0.074821986,0.000710959,0.03390041,0.000740912
18156087.99,4.862693787,0.043038514,0.002889628,0.005329813,-1.54E-05,-0.024292469,-0.000608615
18156088.14,4.862699032,0.042356189,-0.000555604,-0.006759576,-4.21E-05,-0.048234489,-0.000502237
18156088.18,4.862697124,0.041961197,-0.00075666,-0.005898289,-2.73E-05,-0.05206313,-0.000510649
18156088.24,4.862697601,0.042282633,0.001598454,0.003631788,6.78E-06,-0.038220484,-0.000291184
18156088.33,4.862703323,0.041835129,0.000322268,-0.003111564,-3.91E-05,-0.043809023,-0.00044264
18156088.47,4.862706661,0.041459814,-0.000301374,-0.002790176,-4.39E-05,-0.045491647,-0.000442699
18156088.55,4.862704277,0.041062344,-0.000965625,-0.001887766,1.34E-05,-0.045695957,-0.000442759
18156088.74,4.86271286,0.040445708,0.000798066,-0.000879541,-6.46E-06,-0.045726079,-0.000442878
18156088.89,4.862720966,0.039786763,0.002168294,-0.000348216,-4.96E-05,-0.045738976,-0.000442997
18156088.96,4.862722874,0.03949089,-0.000289244,-0.000235942,5.58E-06,-0.045745734,-0.000443057
18156088.96,4.862722874,0.03949089,-0.000289244,-0.000235942,5.58E-06,-0.045745734,-0.000443057
18156089.1,4.862694263,0.042242866,-0.001042938,0.043145329,0.000376223,0.047635604,0.000689053
18156089.1,4.862694263,0.042242866,-0.001042938,0.043145329,0.000376223,0.047635604,0.000689053
18156089.18,4.862713337,0.040731564,0.001752464,-0.003442034,-6.57E-05,0.001647131,-9.18E-05
18156089.26,4.862717628,0.040576447,0.000212888,-0.004371455,-4.39E-05,-0.008031621,-9.18E-05
18156089.34,4.862715244,0.04050301,-0.001245988,-0.003222888,1.14E-05,-0.009273117,-9.18E-05
18156089.38,4.862717152,0.040432218,-8.91E-05,-0.002335642,-9.55E-06,-0.009450409,-9.18E-05
18156089.38,4.862717152,0.040432218,-8.91E-05,-0.002335642,-9.55E-06,-0.009450409,-9.18E-05
18156089.47,4.862719536,0.040391922,0.000573188,-0.001951777,-3.50E-05,-0.009473055,-9.19E-05
18156089.47,4.862719536,0.040391922,0.000573188,-0.001951777,-3.50E-05,-0.009473055,-9.19E-05
18156089.47,4.862719536,0.040391922,0.000573188,-0.001951777,-3.50E-05,-0.009473055,-9.19E-05
18156089.54,4.862720013,0.040311709,6.57E-05,-0.001275515,-4.91E-06,-0.009485694,-9.19E-05
18156089.54,4.862720013,0.040311709,6.57E-05,-0.001275515,-4.91E-06,-0.009485694,-9.19E-05
18156089.63,4.862725735,0.040251486,0.000810969,-0.000861149,-1.25E-05,-0.009488778,-9.19E-05
18156089.63,4.862725735,0.040251486,0.000810969,-0.000861149,-1.25E-05,-0.009488778,-9.19E-05
18156089.78,4.862707615,0.042021841,-0.000547689,0.017846579,0.00014491,0.041823369,0.000466404
18156089.87,4.862706184,0.041310962,-0.000876052,-0.004157245,-1.70E-05,0.012592932,9.52E-05
18156089.93,4.862704277,0.041334752,0.000394425,-0.003072304,-1.28E-05,0.009209912,8.56E-05
18156089.93,4.862704277,0.041334752,0.000394425,-0.003072304,-1.28E-05,0.009209912,8.56E-05
18156090.76,4.862700462,0.04137218,0.000300655,-0.002103896,-9.31E-06,0.008923803,8.56E-05
18156090.76,4.862700462,0.04137218,0.000300655,-0.002103896,-9.31E-06,0.008923803,8.56E-05
18156091.1,4.862700939,0.04145937,0.005095552,-0.000884042,-0.000101652,0.008848739,8.56E-05
18156091.2,4.862692356,0.041724518,-0.000899222,0.001300499,1.56E-05,0.014222764,0.000142688
18156091.2,4.862692356,0.041724518,-0.000899222,0.001300499,1.56E-05,0.014222764,0.000142688
18156091.31,4.8627038,0.041945722,0.001031893,0.000676663,-3.95E-05,0.014669689,0.000145017
18156091.34,4.86270237,0.041981243,-0.001924176,0.000329232,3.65E-05,0.014594896,0.000140729
18156091.34,4.86270237,0.041981243,-0.001924176,0.000329232,3.65E-05,0.014594896,0.000140729
18156091.4,4.862700462,0.042083759,-0.001246023,0.001385991,2.88E-05,0.016278028,0.000171371
18156091.4,4.862700462,0.042083759,-0.001246023,0.001385991,2.88E-05,0.016278028,0.000171371
18156091.51,4.862699032,0.042461514,-0.001856024,0.000970011,4.25E-05,0.021977833,0.000207869
18156091.56,4.862704277,0.042506423,0.001659267,-0.000440125,-2.91E-05,0.02008339,0.000187614
18156091.6,4.862704754,0.042628884,0.000376172,0.000416324,-2.37E-05,0.021220932,0.000211825
18156091.64,4.862707138,0.042675521,0.00063592,-0.000300109,-3.19E-05,0.020555396,0.000195147
18156091.69,4.862703323,0.042985909,-0.001219805,0.003446478,4.75E-05,0.026922351,0.00029196
18156092.23,4.862695694,0.043457508,0.001546469,0.001043582,3.85E-06,0.02968958,0.000291179
18156092.23,4.862695694,0.043457508,0.001546469,0.001043582,3.85E-06,0.02968958,0.000291179
18156092.27,4.862683773,0.04363665,-0.001090497,-0.000616608,2.99E-06,0.027561517,0.000264972
18156092.32,4.862689018,0.043721683,0.004083821,-0.000530697,-7.67E-05,0.027444245,0.000264991
18156092.45,4.862682343,0.044326801,4.76E-06,0.006059197,4.29E-05,0.040591653,0.000432683
18156092.74,4.862674236,0.045242246,0.002208833,-0.002044138,-8.11E-05,0.040842678,0.000375612
18156092.81,4.862669468,0.045546129,-0.000578307,-0.001498969,-9.79E-06,0.03896556,0.000375644
18156092.84,4.862677097,0.045765825,0.002052972,-0.001005911,-7.20E-05,0.038825091,0.000375675
18156093.73,4.862658501,0.046980809,-0.000880438,0.002752144,4.78E-05,0.058347482,0.000564236
18156093.79,4.862654686,0.047227133,0.000605556,-0.000776343,-2.25E-05,0.053889245,0.000514215
18156093.89,4.86263895,0.048617244,-0.000250577,0.007026318,9.35E-05,0.077854201,0.000777188
18156093.99,4.862639904,0.049258519,0.001748203,0.002692632,-2.10E-05,0.075325049,0.000752281
18156094.1,4.86263895,0.049886845,0.001114315,0.002175925,-1.43E-05,0.078987733,0.000778287
18156094.15,4.862629414,0.050477736,-0.001222763,0.001489286,1.99E-05,0.081672102,0.000796241
18156094.19,4.86262846,0.050849527,0.000463853,0.00033044,-2.92E-05,0.081599616,0.000790117
18156094.23,4.862627983,0.051148981,0.001516523,0.000821979,-4.63E-06,0.082871251,0.00081171
18156094.31,4.8626194,0.051606521,-0.001432956,0.002620423,3.69E-05,0.087191775,0.000867102
18156094.35,4.862608433,0.052243371,-0.001110175,0.001482313,4.61E-05,0.089632556,0.000872607
18156094.42,4.862605095,0.052573767,0.000134267,0.000592708,1.02E-05,0.089598008,0.000867683
18156094.47,4.862593174,0.052996889,-0.001454591,-0.001158075,6.33E-05,0.087230109,0.000839156
18156094.54,4.862590313,0.053415082,0.001310895,-0.001038569,-2.27E-05,0.086790167,0.000839238
18156094.59,4.862579346,0.053889364,-0.000815908,-0.000895934,3.19E-05,0.086682454,0.000839321
18156094.72,4.862576962,0.054281693,0.00218819,-0.00071118,-5.01E-05,0.086668849,0.000839404
18156094.8,4.862557888,0.055013817,-0.000957978,-0.000470876,1.34E-05,0.086672261,0.000839487
18156094.92,4.862548351,0.055988267,-0.000288843,-0.000230045,5.98E-06,0.086686045,0.000839652
18156095.06,4.862533569,0.057250727,0.000689467,-0.000103949,-1.41E-05,0.086711653,0.0008399
18156095.52,4.862528324,0.057577293,-0.000376522,-4.83E-05,-4.99E-07,0.08671917,0.000839983
18156095.58,4.862486839,0.060600013,-0.001036433,0.020424116,0.000233095,0.149444908,0.001505575
18156095.64,4.862502575,0.060190532,0.003099066,-0.005238811,-0.000152014,0.120152198,0.001046725
18156095.68,4.862493515,0.06102566,-0.000564956,-0.000558077,-1.71E-05,0.121971764,0.001186846
18156095.73,4.862493992,0.061371163,0.001106595,-0.002474784,-7.46E-05,0.119280815,0.001140526
18156095.77,4.862487793,0.06178255,-0.001961117,-0.003510085,-4.61E-05,0.116334312,0.001114711
18156095.84,4.862486839,0.062192228,0.000568429,-0.003158887,-4.93E-05,0.115099378,0.001108863
18156095.91,4.862486839,0.06283053,0.001314283,-0.0022421,-7.21E-05,0.114609197,0.001108976
18156096.2,4.862469196,0.064441003,-0.001508805,-0.000855993,-1.35E-05,0.114513293,0.001109201
18156096.33,4.862457752,0.065407492,-0.000180539,-0.000414637,-2.16E-05,0.114522286,0.001109313
18156096.38,4.862448692,0.066376582,0.000201611,-0.000184702,-2.61E-05,0.114533566,0.001109426
18156096.45,4.86244154,0.067261852,0.002881028,0.005135482,5.62E-05,0.124490499,0.001240911
18156096.48,4.862429619,0.067742206,-0.000430287,-1.74E-05,4.77E-05,0.119992487,0.001150429
18156096.52,4.862428665,0.068097487,0.003600033,-0.000253203,-2.61E-05,0.11928495,0.001150547
18156096.56,4.86242485,0.068388775,0.00127054,-0.001972211,-3.31E-05,0.116276532,0.001107449
18156096.68,4.862411976,0.069129221,-0.001466621,-0.000385722,5.58E-05,0.117213935,0.001137482
18156096.77,4.862395763,0.070001923,-0.000588608,-0.000153407,3.41E-05,0.117414117,0.001137598
18156096.85,4.862374306,0.070960663,-0.000970866,-8.41E-05,1.32E-05,0.117449805,0.001137713
18156096.96,4.86235714,0.072280809,0.002342039,1.18E-06,-2.68E-05,0.117472231,0.001137945
18156097.08,4.862347603,0.072844997,0.000374407,8.51E-06,8.83E-06,0.117484741,0.00113806
18156097.17,4.862322807,0.073840961,-0.001177172,-3.69E-05,-7.52E-08,0.117499404,0.001138176
18156097.25,4.862326145,0.074010216,0.000912761,-0.00724287,-0.000144427,0.097661145,0.000920488
18156097.3,4.862310886,0.075024225,0.000143592,0.001600498,3.02E-05,0.108474575,0.0010708
18156097.38,4.86230135,0.075506017,-0.001560219,0.001474481,2.53E-05,0.109946117,0.001070908
18156097.5,4.862286568,0.076858982,4.42E-05,0.00075794,8.16E-07,0.11055772,0.001071124
18156097.55,4.862273216,0.077456735,-0.001064828,0.000484231,2.90E-05,0.110584296,0.001071232
18156097.64,4.862269878,0.077951625,0.001850372,0.000440431,-5.43E-06,0.110596694,0.00107134
18156097.7,4.862252235,0.078792676,-0.000445652,0.000224948,5.42E-06,0.110611513,0.001071449
18156097.75,4.86226511,0.077871159,-0.000539764,-0.020441957,-0.000317038,0.068380699,0.000542607
18156097.84,4.862251759,0.078890525,0.001973714,-7.81E-05,-4.83E-05,0.086179525,0.000907477
18156097.95,4.8622365,0.07964287,-0.000229489,0.001838806,4.67E-05,0.092735805,0.000907567
18156097.99,4.862211227,0.080441423,-0.001361925,0.001359844,4.59E-05,0.093624875,0.000907657
18156098.08,4.862213135,0.080465093,4.43E-05,-0.008834618,-0.000131098,0.079575844,0.000641633
18156098.13,4.862204552,0.081062436,0.001046877,-0.000953399,-2.65E-05,0.083699904,0.000825296
18156098.2,4.862203121,0.081442393,0.001332573,-1.78E-05,-4.59E-05,0.084766872,0.000825376
18156098.28,4.862189293,0.081991293,-0.001273285,0.000300762,2.09E-05,0.085153952,0.000825457
18156099.43,4.862174988,0.08255554,-0.000708259,0.000453993,6.40E-06,0.085220948,0.000825538
18156099.46,4.862155437,0.083277985,-0.000546917,0.000399043,3.22E-05,0.085238434,0.000825618
18156099.51,4.862158775,0.083536521,0.004863993,0.000440509,-0.000101242,0.085242867,0.000825699
18156099.54,4.862172604,0.082800046,0.001416062,-0.017201979,-0.00029464,0.056656711,0.000383259
18156099.56,4.86217165,0.083161771,0.00232232,-0.007733702,-0.000180313,0.05879768,0.000584785
18156099.59,4.862174034,0.083229505,0.002610263,-0.006826279,-0.000161153,0.057650935,0.000542285
18156099.62,4.86217165,0.08345978,0.000316094,-0.002891777,-8.34E-05,0.060580868,0.000621021
18156099.64,4.862167358,0.083652973,-0.002466255,-0.001116047,3.37E-05,0.062406354,0.000621079
18156099.67,4.862170696,0.083771303,0.002886863,-0.000524055,-9.78E-05,0.063089244,0.000621137
18156099.71,4.862164974,0.083929069,-0.002290362,-4.95E-05,2.05E-05,0.063626632,0.000621195
18156099.73,4.862164974,0.084134206,0.000291921,0.000321669,-8.07E-06,0.063942343,0.000621253
18156099.76,4.862163544,0.084276266,-0.000399393,0.000428353,1.39E-05,0.064042509,0.00062131
18156099.78,4.862164021,0.084401503,0.001376888,0.00052667,-3.59E-05,0.064092025,0.000621368
18156099.83,4.862160683,0.084549055,-0.00124651,0.000630973,4.81E-05,0.064126998,0.000621426
18156099.85,4.862156868,0.08477971,-0.001281918,0.000719762,1.19E-05,0.06415423,0.000621484
18156099.87,4.862158298,0.084901415,0.002319545,0.000705146,-4.49E-05,0.064162083,0.000621542
18156099.9,4.862158298,0.085031256,0.00093715,0.000714623,-1.71E-05,0.064169869,0.0006216
18156099.92,4.862150669,0.085202836,-0.003666697,0.000743514,7.96E-05,0.064179115,0.000621658
18156099.95,4.862154961,0.085311897,0.003885571,0.000685424,-7.14E-05,0.064182833,0.000621716
18156099.97,4.862151146,0.085455395,-0.000230806,0.000686308,8.42E-07,0.064190246,0.000621773
18156100,4.862150669,0.085594073,0.000337749,0.000628817,-1.40E-05,0.064196162,0.000621831
18156100.02,4.862149239,0.085733943,0.000100638,0.000622257,-1.97E-06,0.064202785,0.000621889
18156100.05,4.862148762,0.085868284,0.000577999,0.000541767,-5.85E-06,0.064208232,0.000621947
18156100.1,4.862150669,0.08571253,-0.001122502,-0.005392803,-7.06E-05,0.056009762,0.000457788
18156100.13,4.862145424,0.085706614,-0.00282519,-0.006678306,-3.70E-05,0.048081972,0.000431073
18156100.17,4.86214447,0.086002499,0.002927236,-0.001477235,-8.81E-05,0.051671606,0.00052768
18156100.19,4.862151146,0.085635051,0.00127754,-0.010240833,-0.000169934,0.037718736,0.000268439
18156100.22,4.862149715,0.085866027,0.002729117,-0.004405739,-0.000118879,0.041002057,0.000447291
18156100.26,4.862144947,0.086033583,2.18E-05,-0.001677832,6.69E-06,0.04332776,0.000447329
18156100.28,4.862138271,0.086221874,-0.00120937,-0.000135204,5.13E-05,0.045135535,0.000447368
18156100.33,4.862138271,0.08631178,0.001608658,0.000173163,-2.57E-05,0.045582566,0.000447406
18156100.35,4.862123489,0.086503997,-0.003858954,0.000465345,9.64E-05,0.046021443,0.000447445
18156100.39,4.862123966,0.086600482,0.002520391,0.000597825,-1.80E-05,0.046104882,0.000447483
18156100.41,4.86211586,0.086723939,-0.002191117,0.000602252,8.74E-05,0.04616224,0.000447522
18156100.43,4.862116814,0.086817317,0.003315368,0.000677904,-4.81E-05,0.046184551,0.00044756
18156100.47,4.862116337,0.086906619,0.003013648,0.000674162,-3.64E-05,0.046198301,0.000447598
18156100.52,4.862111568,0.087063558,0.000191587,0.00066073,3.55E-05,0.046211883,0.000447637
18156100.55,4.86210537,0.087231435,-0.000722696,0.000606241,1.95E-05,0.046220116,0.000447675
18156100.57,4.862105846,0.08736404,0.002434248,0.000593439,-4.56E-05,0.046224348,0.000447714
18156100.61,4.86210537,0.087449707,0.002112302,0.000593873,-3.10E-05,0.046227489,0.000447752
18156100.64,4.86209631,0.087620504,-0.001885074,0.000506558,5.87E-05,0.046233412,0.000447791
18156100.68,4.86209631,0.087713547,0.001648375,0.000486206,-1.27E-05,0.046236027,0.000447829
18156100.71,4.86208868,0.087884322,-0.00144086,0.000388425,2.66E-05,0.046241216,0.000447868
18156100.74,4.862082005,0.088008404,-0.002527782,0.000319965,5.28E-05,0.046244904,0.000447906
18156100.79,4.862083912,0.088099279,0.003224261,0.000335157,-8.22E-05,0.046247367,0.000447944
18156100.81,4.862078667,0.088297352,0.000947328,0.000252971,6.13E-06,0.04625323,0.000447983
18156100.86,4.862076759,0.088392869,0.001151041,0.000257828,-1.14E-05,0.046255972,0.000448021
18156100.89,4.862071514,0.08859212,0.000151749,0.000202665,1.69E-05,0.046261903,0.00044806
18156100.92,4.86206913,0.08868771,0.000606549,0.000175055,1.54E-05,0.046264403,0.000448098
18156100.94,4.86206913,0.088645607,0.000316801,-0.003122108,-6.28E-05,0.041164935,0.000363436
18156100.96,4.862070084,0.088717841,0.001917536,-0.002410799,-8.97E-05,0.040704764,0.000387312
18156101.02,4.862072945,0.088589825,0.000898788,-0.006032082,-0.000114416,0.035102811,0.0002608
18156101.04,4.862061024,0.088868409,-0.002094597,-0.001549706,2.39E-05,0.037010204,0.000364541
18156101.08,4.862062454,0.088943422,0.001856939,-0.001045252,-5.92E-05,0.037276328,0.000364571
18156101.1,4.862060547,0.089056045,0.000604662,-0.000668587,-2.17E-05,0.037492227,0.0003646
18156101.12,4.862061024,0.08912614,0.001066603,-0.000438128,-4.59E-05,0.03755907,0.000364629
18156101.18,4.862061024,0.089193374,0.001198649,-0.000269619,-1.52E-05,0.03759804,0.000364658
18156101.2,4.862052917,0.089366809,-0.001614013,-2.87E-05,4.03E-05,0.037642177,0.000364687
18156101.26,4.862052917,0.089444123,0.000600341,4.55E-05,-2.56E-06,0.037650023,0.000364716
18156101.28,4.862049103,0.089606911,-0.000129883,0.000160238,-1.08E-05,0.037659504,0.000364746
18156101.34,4.862048149,0.089687429,0.000116047,0.000211432,2.22E-06,0.03766232,0.000364775
18156101.37,4.862035275,0.089892134,-0.002457842,0.000240665,4.87E-05,0.037667349,0.000364804
18156101.44,4.862037182,0.089972399,0.002707886,0.000240785,-6.57E-05,0.037668742,0.000364833
18156101.46,4.86202383,0.090184323,-0.001636672,0.000226074,1.57E-05,0.037673693,0.000364862
18156101.48,4.862027645,0.090252914,0.006062103,0.000264354,-0.000113561,0.037674408,0.000364891
18156101.52,4.862027645,0.090322629,0.004463969,0.000219184,-6.78E-05,0.03767648,0.00036492
18156101.55,4.862021923,0.090461537,-0.000359159,0.000206313,3.68E-06,0.037681136,0.00036495
18156101.6,4.862024307,0.090535313,0.003103998,0.000181101,-6.27E-05,0.037682652,0.000364979
18156101.63,4.862020969,0.090699159,0.000653803,0.000151184,-1.91E-05,0.037687406,0.000365008
18156101.65,4.862020969,0.090807356,0.001736017,0.000122226,-3.69E-05,0.037689772,0.000365037
18156101.69,4.862020016,0.090879045,0.001288585,0.000150082,1.54E-06,0.037692022,0.000365066
18156101.73,4.862010002,0.090985142,-0.005128063,0.00010975,8.74E-05,0.037696101,0.000365095
18156101.75,4.862008572,0.091117859,6.98E-05,0.00010689,-4.31E-06,0.037699107,0.000365124
18156101.78,4.862007141,0.091204949,0.000284061,8.88E-05,-2.03E-05,0.037701283,0.000365154
18156101.81,4.862009048,0.091273151,0.003318245,7.36E-05,-7.22E-05,0.037703246,0.000365183
18156101.85,4.862007141,0.091391444,0.000680468,5.02E-05,-1.35E-05,0.037707586,0.000365212
18156101.87,4.862005234,0.091510192,0.000335318,2.79E-05,-3.31E-05,0.037710719,0.000365241
18156101.91,4.862013817,0.091112413,0.001004799,-0.009448798,-0.000220277,0.025178893,8.01E-05
18156101.94,4.862007141,0.091361202,-0.001606335,-0.003174223,-3.05E-05,0.02734191,0.000276767
18156101.98,4.862008095,0.091435581,0.000989414,-0.001992742,-8.56E-05,0.027886944,0.000276786
18156102,4.862004757,0.091543004,-0.001593045,-0.001127758,-4.73E-06,0.028341899,0.000276805
18156102.02,4.862009048,0.091589324,0.003592737,-0.000837323,-0.000119736,0.028434616,0.000276825
18156102.06,4.862010002,0.091640577,0.001690163,-0.000607337,-4.43E-05,0.028498482,0.000276844
18156102.09,4.862008095,0.091728888,-0.000327727,-0.000346957,1.64E-05,0.028553938,0.000276863
18156102.12,4.862008095,0.091787562,-9.49E-05,-0.000173758,-1.47E-05,0.028571609,0.000276883
18156102.14,4.86200285,0.091860428,-0.003420681,-7.69E-05,5.84E-05,0.02858359,0.000276902
18156102.17,4.862006187,0.091910936,0.003007991,-5.06E-06,-7.66E-05,0.028588206,0.000276921
18156102.21,4.862007141,0.091995478,0.000939258,0.000121672,-2.74E-05,0.028593099,0.000276941
18156102.23,4.862000465,0.092069298,-0.00332285,0.00014241,7.01E-05,0.028596554,0.00027696
18156102.28,4.862012863,0.091630563,0.003051474,-0.009837441,-0.000254006,0.015653588,-3.76E-05
18156102.31,4.862012386,0.091632701,-0.000779968,-0.006106063,-0.000133289,0.011027374,9.12E-05
18156102.33,4.862013817,0.091740862,0.001767627,-0.002803429,-0.000100676,0.01305355,0.000151988
18156102.36,4.86201334,0.091804929,-0.000537122,-0.001351379,-3.82E-06,0.014327671,0.000151994
18156102.39,4.862015724,0.091840617,0.001923561,-0.000726334,-5.86E-05,0.014908184,0.000151999
18156102.41,4.86201334,0.091879271,-0.002188874,-0.000323512,2.25E-05,0.015314832,0.000152005
18156102.43,4.862016678,0.091908008,0.002074509,-8.11E-05,-5.05E-05,0.015479205,0.00015201
18156102.46,4.862019062,0.091937035,0.001349387,6.06E-05,-3.65E-05,0.015574682,0.000152015
18156102.48,4.862019062,0.091968551,5.98E-05,0.000233349,-4.99E-06,0.015632087,0.000152021
18156102.54,4.862020969,0.091998793,0.000729884,0.000331852,1.77E-05,0.015661962,0.000152026
18156102.57,4.862015724,0.092077889,-0.002208284,0.000458207,4.69E-05,0.015691586,0.000152032
18156102.59,4.862019062,0.092109993,0.002182036,0.000447127,-5.21E-05,0.015695285,0.000152037
18156102.63,4.862021446,0.09213952,0.002713588,0.000494279,-6.51E-05,0.015697654,0.000152043
18156102.65,4.862021446,0.092193432,-0.000400393,0.000478411,-7.65E-06,0.01569967,0.000152048
18156102.69,4.86202383,0.092224151,0.00194615,0.000481195,-4.05E-05,0.015700357,0.000152053
18156102.72,4.86202383,0.092277125,-0.000342791,0.000431907,-7.44E-06,0.015701316,0.000152059
18156102.76,4.862025261,0.092310049,0.000810676,0.000418174,-2.16E-05,0.015701832,0.000152064
18156102.78,4.862022877,0.092368513,-0.00160583,0.000398828,3.94E-05,0.015702626,0.00015207
18156102.82,4.862026691,0.092398353,0.002708233,0.000353796,-7.00E-05,0.01570292,0.000152075
18156102.86,4.862030029,0.092382275,0.001527728,-0.000810748,-3.57E-05,0.014015449,0.000122694
18156102.89,4.862029076,0.092262983,-0.002173664,-0.003209708,-1.13E-05,0.008974099,6.17E-05
18156102.92,4.862030983,0.092350803,0.001282448,-0.000987915,-4.61E-05,0.010399327,0.00011775
18156102.94,4.862033844,0.092412367,0.001555417,-6.41E-05,-9.61E-06,0.011390201,0.000117752
18156102.98,4.862035275,0.092440709,0.001109787,9.17E-05,-3.47E-05,0.011717841,0.000117754
18156103,4.862036705,0.092479058,0.000362391,0.000239048,-3.79E-06,0.011973298,0.000117755
18156103.03,4.862036705,0.092505507,-0.000737868,0.000214974,1.92E-05,0.012059663,0.000117757
18156103.05,4.862038136,0.092530772,-4.99E-05,0.000261747,-1.23E-05,0.012104878,0.000117758
18156103.08,4.862040043,0.092553899,0.000983595,0.000226149,-7.23E-06,0.012128127,0.00011776
18156103.14,4.862036705,0.09258312,-0.002458231,0.000269018,6.08E-05,0.012144649,0.000117762
18156103.16,4.862035275,0.09264259,-0.001279113,0.000191167,3.28E-05,0.012157306,0.000117763
18156103.18,4.862038612,0.092665449,0.002787417,0.000192396,-3.30E-05,0.012159059,0.000117765
18156103.22,4.862040043,0.09268973,0.001378088,0.000202933,-3.46E-05,0.012159938,0.000117767
18156103.24,4.862040997,0.092729002,0.000127395,0.000211149,6.07E-06,0.012160554,0.000117768
18156103.28,4.862042904,0.092753693,0.000843816,0.000172128,-3.05E-05,0.012160754,0.00011777
18156103.3,4.862044811,0.092789829,0.000757673,0.000186803,-1.51E-05,0.012161056,0.000117771
18156103.33,4.862045765,0.092815034,-1.26E-06,0.000108887,6.83E-06,0.012161084,0.000117773
18156103.35,4.862048149,0.09283866,0.00071875,0.000138383,-1.01E-05,0.01216113,0.000117775
18156103.38,4.862048149,0.092864349,-0.000527555,0.000151467,4.64E-06,0.012161206,0.000117776
18156103.44,4.862047195,0.09289299,-0.001939229,9.25E-05,5.90E-05,0.012161444,0.000117778
