timestamp,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,control_throttle,control_steer,control_brake,control_hand_brake,control_reverse,control_manual_gear_shift,control_gear
18155985.152371,0.9025054574012756,4.756948471069336,-0.00945990439504385,5.578146934509277,-1.3953933715820312,0.10438887029886246,-0.368641197681427,-2.8306331634521484,-11.098024368286133,-84.15326690673828,128.2423553466797,0.037897948175668716,0.009603245183825493,83.64338684082031,0.36291736364364624,0.41028374433517456,-0.800000011920929,0.0,False,False,False,1
18155985.2318928,1.358061671257019,4.570881366729736,-0.007777744438499212,5.526475429534912,-2.504041910171509,0.12476026266813278,-1.4125922918319702,-7.349050998687744,-23.352153778076172,-84.08329010009766,128.5588836669922,0.03746329993009567,-0.01028626412153244,82.39878845214844,0.7650811076164246,0.3880769610404968,-0.7219129800796509,0.0,False,False,False,1
18155985.2731245,1.693255066871643,4.375269889831543,-0.01219448447227478,8.089190483093262,-4.720673084259033,-0.10658876597881317,-2.122783899307251,-9.105947494506836,-32.01356887817383,-84.0234375,128.75640869140625,0.037303581833839417,-0.03881596401333809,81.10902404785156,1.1563026905059814,0.3880769610404968,-0.721993088722229,0.0,False,False,False,1
18155985.4829706,2.3500757217407227,3.837034225463867,-0.012693164870142937,2.0329508781433105,-1.8421279191970825,-0.00814840942621231,-3.2805123329162598,-9.758886337280273,-47.53498458862305,-83.87562561035156,129.10853576660156,0.03745754063129425,-0.12335321307182312,77.5859146118164,2.0148682594299316,0.3880769610404968,-0.7221534252166748,0.0,False,False,False,1
18155987.771299,3.4248902797698975,2.695389747619629,-0.008595515973865986,0.1283293217420578,-0.14158104360103607,0.0008019065717235208,-0.2662260830402374,-0.5072839260101318,-60.04159927368164,-83.32925415039062,129.84521484375,0.03688434511423111,-0.2614459693431854,64.75418853759766,3.1990253925323486,0.3880769610404968,-0.7223938703536987,0.0,False,False,False,1
18155987.771299,3.4248902797698975,2.695389747619629,-0.008595515973865986,0.1283293217420578,-0.14158104360103607,0.0008019065717235208,-0.2662260830402374,-0.5072839260101318,-60.04159927368164,-83.32925415039062,129.84521484375,0.03688434511423111,-0.2614459693431854,64.75418853759766,3.1990253925323486,0.3880769610404968,-0.7223938703536987,0.0,False,False,False,1
18155987.803077,3.7195346355438232,2.2998218536376953,-0.007092466577887535,9.311311721801758,-12.500683784484863,0.047499168664216995,0.6380902528762817,1.068228006362915,-60.31708908081055,-83.02969360351562,130.12049865722656,0.036010511219501495,-0.2602575123310089,58.73246383666992,3.131826877593994,0.3880769610404968,-0.7224740386009216,0.0,False,False,False,1
18155987.803077,3.7195346355438232,2.2998218536376953,-0.007092466577887535,9.311311721801758,-12.500683784484863,0.047499168664216995,0.6380902528762817,1.068228006362915,-60.31708908081055,-83.02969360351562,130.12049865722656,0.036010511219501495,-0.2602575123310089,58.73246383666992,3.131826877593994,0.3880769610404968,-0.7224740386009216,0.0,False,False,False,1
18155987.8454505,3.8000807762145996,2.1719489097595215,-0.005913532804697752,1.8942450284957886,-3.007253885269165,0.027725592255592346,0.7442952394485474,1.2062097787857056,-60.387542724609375,-82.92881774902344,130.20079040527344,0.03580879047513008,-0.26086539030075073,56.82228088378906,3.0882673263549805,0.3880769610404968,-0.7225542068481445,0.0,False,False,False,1
18155987.88867,3.9166698455810547,1.8755098581314087,-0.00461230706423521,2.697472333908081,-6.858585834503174,0.030105913057923317,-0.3772679567337036,0.23777170479297638,-63.01668167114258,-82.78892517089844,130.30014038085938,0.03577468916773796,-0.27453944087028503,54.183319091796875,3.0701942443847656,0.699999988079071,-0.800000011920929,0.0,False,False,False,1
